date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:24:20	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-564e8a2331400%22	http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/fonts/fontawesome/fontawesome-webfont.eot?v=4.7.0	./wp-content/themes/oceanwp/assets/fonts/fontawesome/fontawesome-webfont/index.eot	(from http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/css/third/font-awesome.min.css?ver=4.7.0)
16:24:26	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-564e8a2331400%22	http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/fonts/fontawesome/fontawesome-webfont.eot?	./wp-content/themes/oceanwp/assets/fonts/fontawesome/fontawesome-webfont/index-2.eot	(from http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/css/third/font-awesome.min.css?ver=4.7.0)
16:24:28	54266/54266	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22d3fa-564e8a2331400%22	http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons.eot?v=2.4.0	./wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons/index.eot	(from http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/css/third/simple-line-icons.min.css?ver=2.4.0)
16:24:29	30064/30064	U-----	200	untouched ('OK')	text/html	etag:%227570-564e8a2331400%22	http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons.woff2?v=2.4.0	./wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons/index.html	(from http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/css/third/simple-line-icons.min.css?ver=2.4.0)
16:24:29	165548/165548	---M--	200	added ('OK')	application/font-sfnt	etag:%22286ac-564e8a2331400%22	http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/fonts/fontawesome/fontawesome-webfont.ttf?v=4.7.0	./wp-content/themes/oceanwp/assets/fonts/fontawesome/fontawesome-webfont/index.ttf	(from http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/css/third/font-awesome.min.css?ver=4.7.0)
16:24:30	239045/239045	U-----	200	untouched ('OK')	image/svg+xml	etag:%223a5c5-564e8a2331400%22	http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons.svg?v=2.4.0	./wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons/index.svg	(from http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/css/third/simple-line-icons.min.css?ver=2.4.0)
16:24:30	54056/54056	---M--	200	added ('OK')	application/font-sfnt	etag:%22d328-564e8a2331400%22	http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons.ttf?v=2.4.0	./wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons/index.ttf	(from http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/css/third/simple-line-icons.min.css?ver=2.4.0)
16:24:30	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22800-564e8a2331400%22	http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/fonts/slick/slick.eot	./wp-content/themes/oceanwp/assets/fonts/slick/slick/index.eot	(from http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/css/style.min.css?ver=1.4.16)
16:24:32	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22800-564e8a2331400%22	http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/fonts/slick/slick.eot?	./wp-content/themes/oceanwp/assets/fonts/slick/slick/index-2.eot	(from http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/css/style.min.css?ver=1.4.16)
16:24:32	1380/1380	---M--	200	added ('OK')	application/font-woff	etag:%22564-564e8a2331400%22	http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/fonts/slick/slick.woff	./wp-content/themes/oceanwp/assets/fonts/slick/slick/index.woff	(from http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/css/style.min.css?ver=1.4.16)
16:24:34	1892/1892	---M--	200	added ('OK')	application/font-sfnt	etag:%22764-564e8a2331400%22	http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/fonts/slick/slick.ttf	./wp-content/themes/oceanwp/assets/fonts/slick/slick/index.ttf	(from http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/css/style.min.css?ver=1.4.16)
16:24:34	2152/2152	U-----	200	untouched ('OK')	image/svg+xml	etag:%22868-564e8a2331400%22	http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/fonts/slick/slick.svg	./wp-content/themes/oceanwp/assets/fonts/slick/slick/index.svg	(from http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/css/style.min.css?ver=1.4.16)
16:24:36	81332/81332	---M--	200	added ('OK')	application/font-woff	etag:%2213db4-564e8a2331400%22	http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons.woff?v=2.4.0	./wp-content/themes/oceanwp/assets/fonts/simple-line-icons/Simple-Line-Icons/index.woff	(from http://wpnick.rfslocal.site/wp-content/themes/oceanwp/assets/css/third/simple-line-icons.min.css?ver=2.4.0)
16:24:38	46348/46348	U-----	200	untouched ('OK')	text/html	etag:%22b50c-565da084b9400%22	http://wpnick.rfslocal.site/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?3.0.0	./wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons/index.html	(from http://wpnick.rfslocal.site/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=1.9.6)
16:24:39	147015/147015	U-----	200	untouched ('OK')	image/svg+xml	etag:%2223e47-565da084b9400%22	http://wpnick.rfslocal.site/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?3.0.0	./wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons/index.svg	(from http://wpnick.rfslocal.site/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=1.9.6)
16:24:41	4178/4178	---M--	200	added ('OK')	image/gif	etag:%221052-565da084b9400%22	http://wpnick.rfslocal.site/wp-content/plugins/elementor/assets/images/ajax-loader.gif	./wp-content/plugins/elementor/assets/images/ajax-loader/index.gif	(from http://wpnick.rfslocal.site/wp-content/plugins/elementor/assets/css/frontend.min.css?ver=1.9.6)
16:24:46	54604/54604	---M--	200	added ('OK')	application/font-woff	etag:%22d54c-565da084b9400%22	http://wpnick.rfslocal.site/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?3.0.0	./wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons/index.woff	(from http://wpnick.rfslocal.site/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=1.9.6)
16:24:51	47372/47372	---M--	200	added ('OK')	image/jpeg	etag:%22b90c-564e8a2331400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/426792_10150655556012486_1007862385_n.jpg	./wp-content/uploads/2018/02/426792_10150655556012486_1007862385_n/index.jpg	(from http://wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-823.css?ver=1562011548)
16:24:52	101080/101080	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2218ad8-565da084b9400%22	http://wpnick.rfslocal.site/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?3.0.0	./wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons/index.eot	(from http://wpnick.rfslocal.site/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=1.9.6)
16:24:55	100920/100920	---M--	200	added ('OK')	application/font-sfnt	etag:%2218a38-565da084b9400%22	http://wpnick.rfslocal.site/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?3.0.0	./wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons/index.ttf	(from http://wpnick.rfslocal.site/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=1.9.6)
16:24:57	56889/56889	---M--	200	added ('OK')	image/jpeg	etag:%22de39-564e8a2331400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/10712947_10152787842417486_2144353571090014596_n.jpg	./wp-content/uploads/2018/02/10712947_10152787842417486_2144353571090014596_n/index.jpg	(from http://wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-823.css?ver=1562011548)
16:25:21	126094/126094	---M--	200	added ('OK')	image/jpeg	etag:%221ec8e-564e8a2331400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/newspaper.jpg	./wp-content/uploads/2018/02/newspaper/index.jpg	(from http://wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-823.css?ver=1562011548)
16:25:23	3853/3853	---M--	200	added ('OK')	image/png	etag:%22f0d-566a332b55400%22	http://wpnick.rfslocal.site/wp-content/plugins/ocean-extra/assets/img/instagram-logo.png	./wp-content/plugins/ocean-extra/assets/img/instagram-logo/index.png	(from http://wpnick.rfslocal.site/wp-content/plugins/ocean-extra/assets/css/widgets.css?ver=4.9.10)
16:25:24	159/159	---M--	200	added ('OK')	image/png	etag:%229f-566a332b55400%22	http://wpnick.rfslocal.site/wp-content/plugins/ocean-extra/assets/img/flickr.png	./wp-content/plugins/ocean-extra/assets/img/flickr/index.png	(from http://wpnick.rfslocal.site/wp-content/plugins/ocean-extra/assets/css/widgets.css?ver=4.9.10)
16:25:27	2234/2234	---M--	200	added ('OK')	application/json	date:Fri,%2026%20Jul%202019%2020:25:24%20GMT	http://wpnick.rfslocal.site/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpnick.rfslocal.site%2Fabout%2F	./wp-json/oembed/1.0/embed/index-2.json	(from http://wpnick.rfslocal.site/about/)
16:25:28	152189/152189	---M--	200	added ('OK')	image/jpeg	etag:%222527d-564e8a2331400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/23736054_10155870422742486_4346224977705826427_o.jpg	./wp-content/uploads/2018/02/23736054_10155870422742486_4346224977705826427_o/index.jpg	(from http://wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-823.css?ver=1562011548)
16:25:28	10512/10512	U--M-Z	200	updated ('OK')	text/css	etag:%222910-58ca42b6dfd04-gzip%22	http://wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-1082.css?ver=1562011614	./wp-content/uploads/elementor/css/post-1082/index.css	(from http://wpnick.rfslocal.site/about/)
16:25:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Jul%202019%2020:25:28%20GMT	http://wpnick.rfslocal.site/?p=1082	./index/index-2.html	(from http://wpnick.rfslocal.site/about/)
16:25:30	0/0	U--M--	200	updated ('OK')	text/html	date:Fri,%2026%20Jul%202019%2020:25:28%20GMT	http://wpnick.rfslocal.site/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpnick.rfslocal.site%2Fabout%2F&format=xml	./wp-json/oembed/1.0/embed/index-2.html	(from http://wpnick.rfslocal.site/about/)
16:25:30	2234/2234	---M--	200	added ('OK')	application/json	date:Fri,%2026%20Jul%202019%2020:25:28%20GMT	http://wpnick.rfslocal.site/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpnick.rfslocal.site%2Fmusic%2F	./wp-json/oembed/1.0/embed/index-3.json	(from http://wpnick.rfslocal.site/music/)
16:25:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Jul%202019%2020:25:30%20GMT	http://wpnick.rfslocal.site/?p=827	./index/index-3.html	(from http://wpnick.rfslocal.site/music/)
16:25:31	4612/4612	U--M-Z	200	updated ('OK')	text/css	etag:%221204-58ca42c3179c5-gzip%22	http://wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-827.css?ver=1562011627	./wp-content/uploads/elementor/css/post-827/index.css	(from http://wpnick.rfslocal.site/music/)
16:25:33	0/0	U--M--	200	updated ('OK')	text/html	date:Fri,%2026%20Jul%202019%2020:25:31%20GMT	http://wpnick.rfslocal.site/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpnick.rfslocal.site%2Fmusic%2F&format=xml	./wp-json/oembed/1.0/embed/index-3.html	(from http://wpnick.rfslocal.site/music/)
16:25:33	2238/2238	---M--	200	added ('OK')	application/json	date:Fri,%2026%20Jul%202019%2020:25:31%20GMT	http://wpnick.rfslocal.site/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpnick.rfslocal.site%2Fvideo-2%2F	./wp-json/oembed/1.0/embed/index-4.json	(from http://wpnick.rfslocal.site/video-2/)
16:25:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Jul%202019%2020:25:33%20GMT	http://wpnick.rfslocal.site/?p=829	./index/index-4.html	(from http://wpnick.rfslocal.site/video-2/)
16:25:34	8836/8836	U--M-Z	200	updated ('OK')	text/css	etag:%222284-58ca42cc4265e-gzip%22	http://wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-829.css?ver=1562011637	./wp-content/uploads/elementor/css/post-829/index.css	(from http://wpnick.rfslocal.site/video-2/)
16:25:35	0/0	U--M--	200	updated ('OK')	text/html	date:Fri,%2026%20Jul%202019%2020:25:34%20GMT	http://wpnick.rfslocal.site/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpnick.rfslocal.site%2Fvideo-2%2F&format=xml	./wp-json/oembed/1.0/embed/index-4.html	(from http://wpnick.rfslocal.site/video-2/)
16:25:36	2239/2239	---M--	200	added ('OK')	application/json	date:Fri,%2026%20Jul%202019%2020:25:34%20GMT	http://wpnick.rfslocal.site/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpnick.rfslocal.site%2Fphotos%2F	./wp-json/oembed/1.0/embed/index-5.json	(from http://wpnick.rfslocal.site/photos/)
16:25:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Jul%202019%2020:25:35%20GMT	http://wpnick.rfslocal.site/?p=835	./index/index-5.html	(from http://wpnick.rfslocal.site/photos/)
16:25:38	2000/2000	U--M-Z	200	updated ('OK')	text/css	etag:%227d0-58ca42d2046ad-gzip%22	http://wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-835.css?ver=1562011643	./wp-content/uploads/elementor/css/post-835/index.css	(from http://wpnick.rfslocal.site/photos/)
16:26:20	225660/225660	---M--	200	added ('OK')	image/jpeg	etag:%223717c-564fcc00a7400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/10712947_10152787842417486_2144353571090014596_n-1-1.jpg	./wp-content/uploads/2018/02/10712947_10152787842417486_2144353571090014596_n-1-1/index.jpg	(from http://wpnick.rfslocal.site/photos/)
16:26:26	251232/251232	---M--	200	added ('OK')	image/jpeg	etag:%223d560-564fcc00a7400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/10343013_10152424475707486_7012055391534747920_n-1.jpg	./wp-content/uploads/2018/02/10343013_10152424475707486_7012055391534747920_n-1/index.jpg	(from http://wpnick.rfslocal.site/photos/)
16:26:26	532471/532471	---M--	200	added ('OK')	image/jpeg	etag:%2281ff7-564e8a2331400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/10414486_10152424478092486_1318185500185485844_n-1-1.jpg	./wp-content/uploads/2018/02/10414486_10152424478092486_1318185500185485844_n-1-1/index.jpg	(from http://wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-823.css?ver=1562011548)
16:26:28	0/0	U--M--	200	updated ('OK')	text/html	date:Fri,%2026%20Jul%202019%2020:26:26%20GMT	http://wpnick.rfslocal.site/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpnick.rfslocal.site%2Fphotos%2F&format=xml	./wp-json/oembed/1.0/embed/index-5.html	(from http://wpnick.rfslocal.site/photos/)
16:26:38	95342/95342	---M--	200	added ('OK')	image/jpeg	etag:%221746e-564fcc00a7400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/Gus.jpg	./wp-content/uploads/2018/02/Gus/index.jpg	(from http://wpnick.rfslocal.site/photos/)
16:27:12	229094/229094	---M--	200	added ('OK')	image/jpeg	etag:%2237ee6-564fcc00a7400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/23826149_10155870421922486_6579902160980633676_o-1-1024x1024.jpg	./wp-content/uploads/2018/02/23826149_10155870421922486_6579902160980633676_o-1-1024x1024/index.jpg	(from http://wpnick.rfslocal.site/photos/)
16:27:28	339361/339361	---M--	200	added ('OK')	image/jpeg	etag:%2252da1-564fcc00a7400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/23845679_10155870422677486_7306437131348756631_o-1.jpg	./wp-content/uploads/2018/02/23845679_10155870422677486_7306437131348756631_o-1/index.jpg	(from http://wpnick.rfslocal.site/photos/)
16:27:50	983473/983473	---M--	200	added ('OK')	image/jpeg	etag:%22f01b1-564e8a2331400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/23800084_10155870423467486_8097776702065797147_o-1-1.jpg	./wp-content/uploads/2018/02/23800084_10155870423467486_8097776702065797147_o-1-1/index.jpg	(from http://wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-823.css?ver=1562011548)
16:28:01	149381/149381	---M--	200	added ('OK')	image/jpeg	etag:%2224785-564fcc00a7400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/69432_454367292485_5950862_n-1.jpg	./wp-content/uploads/2018/02/69432_454367292485_5950862_n-1/index.jpg	(from http://wpnick.rfslocal.site/photos/)
16:28:08	460316/460316	---M--	200	added ('OK')	image/jpeg	etag:%227061c-564fcc00a7400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/23783550_10155870421087486_5816849625144766694_o.jpg	./wp-content/uploads/2018/02/23783550_10155870421087486_5816849625144766694_o/index.jpg	(from http://wpnick.rfslocal.site/photos/)
16:28:23	161624/161624	---M--	200	added ('OK')	image/jpeg	etag:%2227758-564fcc00a7400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/23737716_10155870423522486_2525452800337579255_o-1-1024x1024.jpg	./wp-content/uploads/2018/02/23737716_10155870423522486_2525452800337579255_o-1-1024x1024/index.jpg	(from http://wpnick.rfslocal.site/photos/)
16:28:25	2234/2234	---M--	200	added ('OK')	application/json	date:Fri,%2026%20Jul%202019%2020:28:23%20GMT	http://wpnick.rfslocal.site/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpnick.rfslocal.site%2Fpress%2F	./wp-json/oembed/1.0/embed/index-6.json	(from http://wpnick.rfslocal.site/press/)
16:28:27	103395/103395	---M--	200	added ('OK')	image/jpeg	etag:%22193e3-564fcc00a7400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/14606401_10154601845402486_6286853919115631523_n.jpg	./wp-content/uploads/2018/02/14606401_10154601845402486_6286853919115631523_n/index.jpg	(from http://wpnick.rfslocal.site/photos/)
16:28:28	13110/13110	---M--	200	added ('OK')	application/pdf	etag:%223336-4ec3595f31400%22	http://wpnick.rfslocal.site/wp-content/uploads/2010/04/Miami-Herald.pdf	./wp-content/uploads/2010/04/Miami-Herald/index.pdf	(from http://wpnick.rfslocal.site/press/)
16:28:30	13302/13302	U--M-Z	200	updated ('OK')	text/css	etag:%2233f6-58ca42ea87736-gzip%22	http://wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-831.css?ver=1562011668	./wp-content/uploads/elementor/css/post-831/index.css	(from http://wpnick.rfslocal.site/press/)
16:28:37	25628/25628	---M--	200	added ('OK')	image/jpeg	etag:%22641c-56510dde1d400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/SunSentinel-Logo.jpg	./wp-content/uploads/2018/02/SunSentinel-Logo/index.jpg	(from http://wpnick.rfslocal.site/press/)
16:28:42	80494/80494	---M--	200	added ('OK')	image/jpeg	etag:%2213a6e-56510dde1d400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/bluenbc6logo-1.jpg	./wp-content/uploads/2018/02/bluenbc6logo-1/index.jpg	(from http://wpnick.rfslocal.site/press/)
16:28:56	41583/41583	---M--	200	added ('OK')	image/jpeg	etag:%22a26f-56510dde1d400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/file16178-300x2232-1.jpg	./wp-content/uploads/2018/02/file16178-300x2232-1/index.jpg	(from http://wpnick.rfslocal.site/press/)
16:29:06	330144/330144	---M--	200	added ('OK')	image/jpeg	etag:%22509a0-564fcc00a7400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/23736057_10155870427572486_6054385776069128894_o-1-1024x1024.jpg	./wp-content/uploads/2018/02/23736057_10155870427572486_6054385776069128894_o-1-1024x1024/index.jpg	(from http://wpnick.rfslocal.site/photos/)
16:29:09	598275/598275	---M--	200	added ('OK')	image/jpeg	etag:%2292103-564fcc00a7400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/23845548_10155870423337486_7603539225007949114_o-1.jpg	./wp-content/uploads/2018/02/23845548_10155870423337486_7603539225007949114_o-1/index.jpg	(from http://wpnick.rfslocal.site/photos/)
16:29:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Jul%202019%2020:29:09%20GMT	http://wpnick.rfslocal.site/?p=831	./index/index-6.html	(from http://wpnick.rfslocal.site/press/)
16:29:12	2229/2229	---M--	200	added ('OK')	application/json	date:Fri,%2026%20Jul%202019%2020:29:10%20GMT	http://wpnick.rfslocal.site/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpnick.rfslocal.site%2Ftour%2F	./wp-json/oembed/1.0/embed/index-7.json	(from http://wpnick.rfslocal.site/tour/)
16:29:19	64449/64449	---M--	200	added ('OK')	image/png	etag:%22fbc1-56510dde1d400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/original_logos.png	./wp-content/uploads/2018/02/original_logos/index.png	(from http://wpnick.rfslocal.site/press/)
16:29:27	159267/159267	---M--	200	added ('OK')	image/png	etag:%2226e23-56510dde1d400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/Wlrn-color-logo-zRtE7uH_1.png	./wp-content/uploads/2018/02/Wlrn-color-logo-zRtE7uH_1/index.png	(from http://wpnick.rfslocal.site/press/)
16:29:45	351330/351330	---M--	200	added ('OK')	image/jpeg	etag:%2255c62-483897abff000%22	http://wpnick.rfslocal.site/wp-content/uploads/2010/04/The-Hollywood-Reporter-Final.jpg	./wp-content/uploads/2010/04/The-Hollywood-Reporter-Final/index.jpg	(from http://wpnick.rfslocal.site/press/)
16:29:46	191547/191547	---M--	200	added ('OK')	image/jpeg	etag:%222ec3b-5654d3767f400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/eric-carle-museum-of-1.jpg	./wp-content/uploads/2018/02/eric-carle-museum-of-1/index.jpg	(from http://wpnick.rfslocal.site/tour/)
16:29:47	0/0	U--M--	200	updated ('OK')	text/html	date:Fri,%2026%20Jul%202019%2020:29:45%20GMT	http://wpnick.rfslocal.site/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpnick.rfslocal.site%2Fpress%2F&format=xml	./wp-json/oembed/1.0/embed/index-6.html	(from http://wpnick.rfslocal.site/press/)
16:29:56	196391/196391	---M--	200	added ('OK')	image/jpeg	etag:%222ff27-5654d3767f400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/110896_78805a-41b9c22a_large-2.jpg	./wp-content/uploads/2018/02/110896_78805a-41b9c22a_large-2/index.jpg	(from http://wpnick.rfslocal.site/tour/)
16:30:03	189260/189260	---M--	200	added ('OK')	image/jpeg	etag:%222e34c-5654d3767f400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/parlor-roomjpg-4cc555767fec589e-1.jpg	./wp-content/uploads/2018/02/parlor-roomjpg-4cc555767fec589e-1/index.jpg	(from http://wpnick.rfslocal.site/tour/)
16:30:09	105413/105413	---M--	200	added ('OK')	image/jpeg	etag:%2219bc5-5654d3767f400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/SFM.jpg	./wp-content/uploads/2018/02/SFM/index.jpg	(from http://wpnick.rfslocal.site/tour/)
16:30:33	204953/204953	---M--	200	added ('OK')	image/jpeg	etag:%2232099-5654d3767f400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/GRF.jpg	./wp-content/uploads/2018/02/GRF/index.jpg	(from http://wpnick.rfslocal.site/tour/)
16:30:33	269656/269656	---M--	200	added ('OK')	image/jpeg	etag:%2241d58-5654d3767f400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/download-1.jpg	./wp-content/uploads/2018/02/download-1/index.jpg	(from http://wpnick.rfslocal.site/tour/)
16:30:34	2020/2020	U--M-Z	200	updated ('OK')	text/css	etag:%227e4-58ca42f71ebb8-gzip%22	http://wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-833.css?ver=1562011682	./wp-content/uploads/elementor/css/post-833/index.css	(from http://wpnick.rfslocal.site/tour/)
16:30:42	231636/231636	---M--	200	added ('OK')	image/jpeg	etag:%22388d4-5654d3767f400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/The_Barnacle_Historic_State_Park_sign_02-1024x768.jpg	./wp-content/uploads/2018/02/The_Barnacle_Historic_State_Park_sign_02-1024x768/index.jpg	(from http://wpnick.rfslocal.site/tour/)
16:31:12	352214/352214	---M--	200	added ('OK')	image/jpeg	etag:%2255fd6-5654d3767f400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/fairchild-tropical-garden-1.jpg	./wp-content/uploads/2018/02/fairchild-tropical-garden-1/index.jpg	(from http://wpnick.rfslocal.site/tour/)
16:31:15	214752/214752	---M--	200	added ('OK')	image/jpeg	etag:%22346e0-5654d3767f400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/MeltdownExpandBig.jpg	./wp-content/uploads/2018/02/MeltdownExpandBig/index.jpg	(from http://wpnick.rfslocal.site/tour/)
16:31:18	10768/10768	---M--	200	added ('OK')	image/jpeg	etag:%222a10-5654d3767f400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/220px-Miami_Childrens_Hospital.jpg	./wp-content/uploads/2018/02/220px-Miami_Childrens_Hospital/index.jpg	(from http://wpnick.rfslocal.site/tour/)
16:31:21	237236/237236	---M--	200	added ('OK')	image/jpeg	etag:%2239eb4-5654d3767f400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/smith-college-museum-copy.jpg	./wp-content/uploads/2018/02/smith-college-museum-copy/index.jpg	(from http://wpnick.rfslocal.site/tour/)
16:31:34	259807/259807	---M--	200	added ('OK')	image/jpeg	etag:%223f6df-5654d3767f400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/67th-Annual-Beaux-Arts-Festival-of-Art.jpg	./wp-content/uploads/2018/02/67th-Annual-Beaux-Arts-Festival-of-Art/index.jpg	(from http://wpnick.rfslocal.site/tour/)
16:31:44	113243/113243	---M--	200	added ('OK')	image/jpeg	etag:%221ba5b-5654d3767f400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/Logo.jpg	./wp-content/uploads/2018/02/Logo/index.jpg	(from http://wpnick.rfslocal.site/tour/)
16:31:56	212134/212134	---M--	200	added ('OK')	image/jpeg	etag:%2233ca6-5654d3767f400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/58756596ccbe7.image_.jpg	./wp-content/uploads/2018/02/58756596ccbe7.image_/index.jpg	(from http://wpnick.rfslocal.site/tour/)
